path,size_bytes,git_status,classification,category,needed_for_v5,needed_for_history,regenerable,recommendation,reason
tests/test_v3_r10.py,2084,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r10_1.py,2651,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r2_r3.py,6424,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r4.py,1638,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r5.py,1990,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r6.py,1636,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r6_1.py,4035,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r7.py,4488,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r7_1.py,5900,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r7_2.py,6723,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r7_2_1.py,8491,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r7_2_2.py,8336,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r7_2_3.py,9240,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r7_2_4.py,12475,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r8.py,6550,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r8_1.py,7203,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r8_2.py,6125,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r8_2_correction.py,4204,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r8_3.py,4026,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r8_4.py,2911,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r8_4_approval.py,3155,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r8_decision.py,2070,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v3_r9.py,6696,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r0_maintainability_inventory.py,52291,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r1_regression_and_json_renderer.py,15710,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r2_models_types_and_public_contracts.py,19204,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r3_low_risk_naming_readability.py,14647,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r4_readiness_characterization.py,9399,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r5_database_extractor_characterization.py,15608,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r5_flow_resolver_characterization.py,16207,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r6_database_extractor_gap_closure.py,10813,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r6_flow_resolver_gap_closure.py,8333,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_1_r7_exception_boundaries_characterization.py,4283,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r1_cli_contract_and_execution_model.py,17598,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r2_deterministic_full_pipeline_orchestrator.py,18518,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r3_deterministic_technical_documentation.py,20569,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r4_ai_interpretation_and_proposal_integration.py,21503,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r5_1_exit_code_contract_and_real_provider_guard.py,7694,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r5_unified_cli_and_operational_ux.py,18291,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r6_robustness_recovery_security_and_approval_surface.py,21201,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r7_1_real_pilot_findings_correction.py,14033,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r7_synthetic_full_fixture.py,14658,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_2_r8_documentation_at_scale.py,22565,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r10_canonical_knowledge_composition.py,32433,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r11_human_readable_document_projection.py,26272,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r12_plugin_facing_machine_readable_output_contract.py,39232,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r13_regression_and_security.py,41740,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r14_manuals_and_final_baseline.py,23107,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r1_knowledge_domain_model.py,11823,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r2_input_source_contracts.py,15099,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r3_provenance.py,18879,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r4_human_material_ingestion.py,15785,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r5_knowledge_classification.py,18972,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r6_as_is_to_be_separation.py,15900,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r7_gap_and_conflict_representation.py,22079,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r8_proposal_lifecycle.py,39897,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tests/test_v4_r9_technical_lead_approval.py,34466,tracked,KEEP,test,yes,no,no,KEEP,Automated test suite (contributes to 1809-test baseline).
tools/**/__pycache__/,102002,ignored,EXCLUDE,cache,no,no,yes,EXCLUDE,"Aggregated directory row (7 files) - Python bytecode cache, already excluded via .gitignore (__pycache__/); fully regenerable."
tools/__init__.py,358,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/manual_verify_full_pipeline.py,3203,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/v4_1_r0/__init__.py,361,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/v4_1_r0/generate.py,2252,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/v4_1_r0/inventory.py,14689,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/v4_1_r0/report.py,59612,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/v4_1_r10_build_artifacts.py,9752,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/v4_1_r7_build_artifact.py,15961,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/v4_1_r8_build_artifact.py,13021,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/v4_1_r9_build_artifact.py,19880,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
tools/v4_2_r8_build_final_artifacts.py,11110,tracked,KEEP,tooling,yes,no,no,KEEP,Build/report/inventory tooling used to produce round artifacts.
